5.64943,2.44857,582.96997,-18.23283,4.78917,0.23196
5.49805,2.36559,582.60806,-18.16856,4.72342,0.14909
5.40144,1.99402,582.62795,-18.16856,4.72342,0.05975
5.1814,2.62653,582.94828,-18.23283,4.78917,0.16475
4.92733,2.43872,583.29785,-18.29773,4.72225,0.04188
5.06416,2.54471,583.69223,-18.23076,4.65336,0.09095
5.25437,2.512,584.041,-18.16578,4.71979,0.19056
5.33371,2.5794,584.02877,-18.16578,4.71979,0.18994
5.20061,2.80612,583.99621,-18.16578,4.71979,0.16216
5.12467,3.05624,583.67214,-18.10088,4.78671,0.15206
4.70379,2.97928,583.68026,-18.10088,4.78671,0.18234
5.26061,2.47618,582.9618,-18.10158,4.65452,0.12121
5.43642,2.70729,582.56756,-18.03931,4.72411,0.05541
5.16251,2.9509,582.59583,-18.03668,4.72144,0.15363
5.42059,2.91007,582.27181,-17.9724,4.65569,0.16869
5.09249,2.87088,581.50978,-17.97448,4.79151,0.17031
5.26992,2.84726,581.86167,-18.03938,4.72459,0.25107
4.87477,2.94772,582.27305,-17.9724,4.65569,0.31885
5.21683,2.98358,581.87514,-18.03938,4.72459,0.29717
5.1466,2.94827,581.89649,-18.03938,4.72459,0.28878
5.15368,2.85024,582.61827,-18.0373,4.58878,0.25973
5.43923,3.00076,582.97179,-18.1022,4.52186,0.14385
4.70111,2.80009,583.34434,-18.16648,4.58761,0.20829
4.81949,2.76957,583.66493,-18.23076,4.65336,0.28777
4.92003,2.46955,583.69239,-18.23013,4.78602,0.30854
4.86292,2.68794,584.06169,-18.29704,4.85443,0.27788
4.65334,2.61568,584.38052,-18.36131,4.92018,0.33841
4.90153,2.61517,584.41143,-18.36131,4.92018,0.16034
4.45867,2.8391,583.67214,-18.49326,4.92264,0.34795
4.91328,2.25552,584.01975,-18.42629,4.85375,0.3378
4.8395,2.84117,584.04592,-18.42629,4.85375,0.28874
4.98443,2.76953,582.60837,-18.42906,4.85738,0.40679
5.03678,2.61819,582.9888,-18.36208,4.78848,0.27693
4.67234,2.77476,582.61226,-18.29781,4.72273,0.36951
4.7042,2.79975,582.64371,-18.29781,4.72273,0.38497
4.58904,2.6643,581.8878,-18.29851,4.59055,0.35816
4.66336,2.8776,581.91454,-18.29851,4.59055,0.17943
4.66478,2.958,581.88502,-18.29851,4.59055,0.21994
5.15328,2.91947,581.89139,-18.29851,4.59055,0.23911
5.1816,2.93055,582.6006,-18.29643,4.45474,0.3087
4.86643,2.55178,582.63519,-18.29643,4.45474,0.11868
5.42996,2.49407,582.97021,-18.23008,4.25318,0.16985
5.25397,2.26984,582.99696,-18.23008,4.25318,0.12079
4.83508,2.70305,583.00269,-18.23008,4.25318,0.21989
5.03607,2.52521,583.70854,-18.228,4.11737,0.14098
5.43364,2.64024,582.98466,-18.09882,4.11854,0.24063
5.27935,2.71518,583.35044,-18.16172,3.91629,0.1793
5.33163,2.27352,582.66683,-18.16442,3.91944,0.12823
5.34541,2.49732,583.02159,-17.96619,3.7159,0.17961
5.77453,2.64862,583.03574,-17.96681,3.58323,0.16022
5.69273,2.57293,583.40078,-17.89984,3.51434,0.16115
5.76303,2.64908,583.39141,-17.76858,3.37969,0.17887
5.78455,2.6813,583.03282,-17.70431,3.31394,0.17747
5.86327,2.50718,582.70125,-17.50815,3.24622,0.27157
6.09303,3.01362,582.70042,-17.50878,3.11355,0.11912
6.31885,3.01685,582.6742,-17.37752,2.97891,0.00031
6.31016,2.98621,583.41482,-17.24557,2.97645,0.15358
5.88167,3.01363,583.43736,-17.11432,2.8418,0.05339
6.14832,3.44973,583.06045,-17.05004,2.77606,0.05122
6.20366,3.58955,583.0708,-16.91879,2.64141,-0.02984
6.28005,3.23431,582.70084,-16.85451,2.57566,0.13008
6.33812,3.52601,582.02326,-16.72333,2.4415,0.09063
6.38631,3.40964,582.72388,-16.59138,2.43904,0.05128
6.39879,3.70561,582.35869,-16.52711,2.37329,0.06052
6.49628,3.88499,582.36731,-16.39585,2.23865,-0.01983
6.50665,4.04674,582.00218,-16.33158,2.1729,0.21218
6.44545,3.84982,582.00757,-16.07045,2.17161,0.13943
6.49962,4.03755,582.73635,-16.06837,2.0358,0.2099
6.6663,4.46871,582.38002,-16.00347,2.10271,0.19822
6.19872,4.65891,582.37394,-15.87222,1.96807,0.21135
6.67424,4.20938,582.38833,-15.87222,1.96807,0.04932
6.65212,3.9212,582.72853,-15.80725,2.0345,0.16072
6.78563,3.91843,583.12331,-15.87215,1.96759,0.19922
6.66906,4.2126,583.4942,-15.80517,1.89869,0.13138
6.43534,4.29047,583.45721,-15.80517,1.89869,0.11392
6.69045,4.28834,583.42323,-15.80517,1.89869,0.20083
6.83073,3.84372,583.85563,-15.73819,1.8298,0.1123
6.74374,4.07274,583.46727,-15.67392,1.76405,0.19116
6.51602,4.17105,583.47532,-15.54404,1.8974,0.15981
6.56338,4.42824,583.82966,-15.60894,1.83048,0.26917
6.04082,4.27849,583.12885,-15.47977,1.83165,0.28913
6.38174,4.27419,583.48806,-15.54404,1.8974,0.2193
6.55745,4.60626,583.12695,-15.47977,1.83165,0.19936
6.12042,4.34675,582.7633,-15.41486,1.89857,0.26872
6.34189,4.46216,582.74799,-15.41486,1.89857,0.25957
6.03238,4.5263,582.39864,-15.34996,1.96549,0.22289
5.95554,4.45323,581.68286,-15.35267,1.96863,0.27895
5.99693,4.37843,582.09343,-15.28569,1.89974,0.2111
5.97351,4.93329,582.339,-15.22071,1.96617,0.22157
5.91278,4.37827,582.7474,-15.28499,2.03192,0.08342
5.92807,4.77624,582.73757,-15.15512,2.16527,0.24091
6.11479,4.63207,582.73206,-15.28499,2.03192,0.19152
5.8761,4.78248,583.09862,-15.22002,2.09835,0.27242
5.95864,4.6648,583.10294,-15.22002,2.09835,0.22197
6.04952,4.55492,582.72765,-15.15512,2.16527,0.23112
6.31888,4.22765,583.12212,-15.22002,2.09835,0.19168
5.70127,4.5906,583.48028,-15.15504,2.16479,0.21283
5.76258,4.40347,583.83979,-15.21932,2.23053,0.13378
5.76146,4.21444,583.47736,-15.15442,2.29745,0.22123
5.63012,4.14829,583.45416,-15.2863,2.29943,0.10399
6.01654,4.62971,583.10467,-15.2214,2.36635,0.30158
5.96255,4.81559,583.10234,-15.2214,2.36635,0.26312
5.71259,4.35577,582.36858,-15.09222,2.36752,0.20919
5.67378,4.53613,583.12479,-14.96027,2.36505,0.26782
5.59631,4.68497,583.12545,-14.96027,2.36505,0.28814
